선수명,생년월일,연도,팀,나이,P,G,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,wOBA,wRC+,WAR*,WPA
서상우,1989-09-17,2015,LG,26,DH,58,171,159,29,54,8,0,6,80,22,5,1,9,3,0,31,2,0,0,0.340,0.386,0.503,0.889,0.398,140.0,0.92,1.14
서상우,1989-09-17,2016,LG,27,DH,56,137,111,18,28,5,0,4,45,12,1,0,25,1,1,37,1,0,0,0.252,0.394,0.405,0.800,0.372,112.9,0.47,0.41
서상우,1989-09-17,2019,LG,30,DH,13,24,21,2,5,1,0,0,6,1,0,0,3,0,0,8,1,0,0,0.238,0.333,0.286,0.619,0.303,79.8,-0.04,-0.22
로메로,1986-09-24,2015,두산,29,1B,76,305,265,30,67,16,0,12,119,50,2,0,29,4,1,48,9,0,7,0.253,0.328,0.449,0.777,0.340,104.2,0.92,-0.84
김태완,1981-09-19,2014,삼성,33,3B,65,108,95,14,33,7,0,2,46,15,0,0,8,4,0,17,4,1,0,0.347,0.421,0.484,0.905,0.409,130.5,0.91,0.29
배영섭,1986-06-27,2015,삼성,29,LF,4,18,16,2,6,0,0,0,6,2,1,0,2,0,0,4,2,0,0,0.375,0.444,0.375,0.819,0.393,130.8,0.16,0.09
배영섭,1986-06-27,2016,삼성,30,RF,93,381,323,53,86,17,0,4,115,22,5,8,51,5,0,42,10,1,1,0.266,0.374,0.356,0.730,0.348,92.5,0.71,-0.59
배영섭,1986-06-27,2017,삼성,31,LF,92,244,218,39,66,11,1,6,97,26,1,0,19,3,1,44,5,3,1,0.303,0.365,0.445,0.810,0.357,106.3,0.91,-0.09
배영섭,1986-06-27,2018,삼성,32,LF,69,168,147,15,36,6,0,0,42,13,1,0,16,3,2,35,2,2,0,0.245,0.331,0.286,0.617,0.286,59.7,-0.28,-0.35
배영섭,1986-06-27,2019,SK,33,LF,30,80,71,5,16,1,0,0,17,7,2,0,6,2,0,15,0,0,1,0.225,0.300,0.239,0.539,0.267,54.8,-0.11,0.40
이해창,1987-05-11,2015,kt,28,C,5,4,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.000,0.250,0.000,0.250,0.190,-8.4,-0.03,-0.01
이해창,1987-05-11,2016,kt,29,C,88,254,231,16,47,10,0,6,75,22,1,1,9,3,0,65,7,8,3,0.203,0.240,0.325,0.565,0.246,25.1,-1.21,-2.38
이해창,1987-05-11,2017,kt,30,C,114,283,254,33,69,11,0,11,113,44,1,4,19,1,1,50,5,6,2,0.272,0.323,0.445,0.767,0.327,84.0,0.90,-0.00
이해창,1987-05-11,2018,KT,31,C,83,174,162,19,35,4,0,8,63,24,0,3,8,3,0,49,3,1,0,0.216,0.266,0.389,0.655,0.282,54.5,-0.15,-0.69
이해창,1987-05-11,2019,KT,32,C,30,43,40,0,5,0,0,0,5,0,0,0,2,1,0,11,0,0,0,0.125,0.186,0.125,0.311,0.161,-17.8,-0.35,-0.89
이해창,1987-05-11,2020,한화,33,C,70,135,119,11,32,5,0,3,46,17,0,2,9,4,0,23,6,1,2,0.269,0.336,0.387,0.722,0.330,92.7,0.46,-0.29
이해창,1987-05-11,2021,한화,34,C,20,60,54,4,9,3,0,0,12,4,0,1,1,1,0,13,0,3,1,0.167,0.193,0.222,0.415,0.187,-1.2,-0.41,-0.85
이해창,1987-05-11,2022,한화,35,C,4,11,10,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0.000,0.000,0.000,0.000,0.000,-124.0,-0.25,-0.23
오선진,1989-07-07,2016,한화,27,2B,57,53,43,6,7,0,0,0,7,3,0,0,5,2,0,8,0,3,0,0.163,0.280,0.163,0.443,0.224,11.5,-0.24,0.32
오선진,1989-07-07,2017,한화,28,2B,65,209,184,23,57,11,0,2,74,21,3,5,15,4,0,22,5,4,2,0.310,0.371,0.402,0.773,0.346,99.0,0.89,-0.26
오선진,1989-07-07,2018,한화,29,3B,56,148,133,14,30,4,0,1,37,9,3,0,7,5,0,33,2,3,0,0.226,0.290,0.278,0.568,0.261,42.0,-0.32,-0.69
오선진,1989-07-07,2019,한화,30,SS,122,453,392,37,88,16,0,3,113,36,7,2,38,10,0,72,8,10,3,0.224,0.307,0.288,0.595,0.281,66.7,0.60,-1.28
오선진,1989-07-07,2020,한화,31,SS,93,222,197,17,46,4,0,2,56,17,0,1,16,3,0,39,10,6,0,0.234,0.301,0.284,0.585,0.274,55.6,-0.13,-1.03
오선진,1989-07-07,2021,삼성,32,SS,23,46,42,5,9,0,0,0,9,2,0,0,3,1,0,8,2,0,0,0.214,0.283,0.214,0.497,0.252,41.8,-0.08,-0.27
오선진,1989-07-07,2022,삼성,33,3B,100,306,268,30,74,8,0,3,91,24,2,2,18,3,0,51,5,16,1,0.276,0.328,0.340,0.667,0.299,79.9,0.53,-0.72
오선진,1989-07-07,2023,한화,34,SS,79,189,158,16,36,6,0,0,42,13,2,0,21,5,0,33,7,3,2,0.228,0.333,0.266,0.599,0.295,75.5,0.31,-0.42
안익훈,1996-02-12,2015,LG,19,CF,50,74,62,9,21,2,1,0,25,3,1,1,9,0,0,10,1,3,0,0.339,0.423,0.403,0.826,0.372,114.7,0.37,-0.31
안익훈,1996-02-12,2016,LG,20,CF,68,52,45,13,12,0,1,0,14,4,1,1,6,0,0,9,0,1,0,0.267,0.353,0.311,0.664,0.316,68.7,0.02,-0.19
안익훈,1996-02-12,2017,LG,21,CF,108,248,219,38,70,5,0,1,78,16,3,2,18,4,0,28,3,5,2,0.320,0.379,0.356,0.735,0.337,93.6,0.89,0.99
안익훈,1996-02-12,2018,LG,22,CF,62,135,123,13,27,4,0,0,31,10,0,1,8,1,0,12,4,2,1,0.220,0.271,0.252,0.523,0.242,29.6,-0.70,0.09
안익훈,1996-02-12,2021,LG,25,CF,48,16,14,4,2,1,0,0,3,1,0,0,0,2,0,2,1,0,0,0.143,0.250,0.214,0.464,0.239,35.3,-0.09,-0.09
안익훈,1996-02-12,2022,LG,26,RF,14,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.250,0.000,0.250,0.179,-1.6,-0.05,-0.03
안익훈,1996-02-12,2023,LG,27,LF,5,7,6,0,2,0,0,0,2,2,0,0,0,1,0,1,0,0,0,0.333,0.429,0.333,0.762,0.381,133.2,-0.01,-0.05
김민석,2004-05-09,2023,롯데,19,CF,117,417,367,51,94,22,0,3,125,36,15,3,30,3,1,101,6,12,5,0.256,0.314,0.341,0.654,0.300,77.5,0.90,-1.77
김민우,1979-03-21,2014,KIA,35,SS,87,210,167,34,42,10,0,3,61,15,7,2,36,1,0,46,2,6,0,0.252,0.387,0.365,0.753,0.348,93.6,0.87,0.36
김민우,1979-03-21,2015,KIA,36,2B,90,315,269,28,70,16,1,6,106,34,8,3,21,1,0,75,3,21,3,0.260,0.313,0.394,0.707,0.297,63.8,-0.21,0.50
김민우,1979-03-21,2016,KIA,37,2B,19,47,41,3,8,1,0,0,9,4,1,0,5,0,0,12,1,1,0,0.195,0.283,0.220,0.502,0.247,26.2,-0.26,-0.24
정주현,1990-10-13,2016,LG,26,2B,99,257,225,30,50,12,1,1,67,22,5,5,28,0,0,66,1,2,2,0.222,0.306,0.298,0.604,0.287,52.5,-0.67,-0.37
정주현,1990-10-13,2017,LG,27,CF,15,9,8,2,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0.000,0.000,0.000,0.000,0.000,-132.7,-0.25,0.00
정주현,1990-10-13,2018,LG,28,2B,115,339,303,48,79,14,2,6,115,31,18,3,27,2,0,68,9,6,1,0.261,0.324,0.380,0.704,0.310,76.9,0.85,1.63
정주현,1990-10-13,2019,LG,29,2B,129,425,376,53,87,19,2,2,116,27,15,6,31,1,0,91,10,16,1,0.231,0.291,0.309,0.600,0.273,60.3,0.03,-0.98
정주현,1990-10-13,2020,LG,30,2B,134,371,328,50,81,10,4,4,111,30,8,7,29,3,0,63,6,9,2,0.247,0.312,0.338,0.651,0.297,71.0,0.03,-0.59
정주현,1990-10-13,2021,LG,31,2B,73,214,181,26,43,7,1,3,61,10,3,3,24,0,0,32,4,9,0,0.238,0.327,0.337,0.664,0.306,79.7,0.43,-0.70
정주현,1990-10-13,2023,LG,33,1B,80,82,70,16,19,1,0,1,23,12,1,5,8,0,0,13,1,2,1,0.271,0.342,0.329,0.670,0.311,86.9,0.08,0.12
김민식,1989-06-28,2015,SK,26,C,23,26,24,4,4,0,0,0,4,0,0,0,2,0,0,2,2,0,0,0.167,0.231,0.167,0.397,0.200,2.6,-0.17,-0.64
김민식,1989-06-28,2016,SK,27,C,88,170,144,17,37,9,0,2,52,14,1,1,21,2,0,38,2,3,0,0.257,0.359,0.361,0.720,0.335,85.2,0.64,-0.05
김민식,1989-06-28,2017,"SK,KIA",28,C,137,392,352,39,78,9,2,4,103,40,3,3,26,5,0,55,8,7,2,0.222,0.283,0.293,0.576,0.263,43.5,-0.54,-0.73
김민식,1989-06-28,2018,KIA,29,C,125,365,310,53,76,9,3,6,109,37,5,2,39,3,0,63,8,11,2,0.245,0.333,0.352,0.685,0.304,71.1,0.84,-0.92
김민식,1989-06-28,2019,KIA,30,C,53,116,96,6,16,2,0,0,18,14,2,0,15,3,0,29,1,0,2,0.167,0.293,0.188,0.481,0.249,41.9,-0.14,-0.23
김민식,1989-06-28,2020,KIA,31,C,69,237,210,22,52,6,1,2,66,21,0,0,17,2,0,28,3,6,2,0.248,0.307,0.314,0.622,0.286,61.1,0.09,-0.36
김민식,1989-06-28,2021,KIA,32,C,100,301,250,30,55,8,0,3,72,26,0,0,41,4,1,49,2,3,3,0.220,0.336,0.288,0.624,0.305,75.7,0.62,-0.34
김민식,1989-06-28,2022,"KIA,SSG",33,C,104,266,222,30,49,9,1,2,66,28,0,0,32,2,1,45,4,7,3,0.221,0.321,0.297,0.618,0.288,73.5,0.76,-0.99
김민식,1989-06-28,2023,SSG,34,C,111,278,235,22,55,9,1,4,78,30,0,0,25,2,1,50,6,15,1,0.234,0.312,0.332,0.644,0.289,71.9,0.58,-1.31
발디리스,1983-01-05,2016,삼성,33,3B,44,190,154,24,41,6,0,8,71,33,0,0,31,2,0,17,9,0,3,0.266,0.390,0.461,0.851,0.384,115.5,0.84,0.47
김성훈,1993-10-27,2017,삼성,24,2B,47,166,151,27,48,4,2,0,56,18,4,2,12,1,0,16,2,1,1,0.318,0.370,0.371,0.741,0.341,97.1,0.82,0.12
김성훈,1993-10-27,2018,삼성,25,2B,110,212,185,24,45,9,3,0,60,24,12,6,16,6,0,23,2,3,2,0.243,0.321,0.324,0.645,0.294,64.3,0.02,0.12
김성훈,1993-10-27,2019,삼성,26,2B,65,88,77,14,14,1,1,1,20,5,4,3,7,0,0,11,0,4,0,0.182,0.250,0.260,0.510,0.233,31.1,-0.31,-0.22
이정훈,1994-12-07,2017,KIA,23,C,4,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000,0.333,0.000,0.333,0.252,36.3,-0.01,-0.00
이정훈,1994-12-07,2019,KIA,25,C,7,15,14,0,4,1,0,0,5,3,0,0,0,0,0,1,2,0,1,0.286,0.267,0.357,0.624,0.277,60.5,0.02,-0.10
이정훈,1994-12-07,2020,KIA,26,C,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.000,0.000,0.000,0.000,0.000,-126.0,-0.10,-0.06
이정훈,1994-12-07,2021,KIA,27,DH,41,151,129,14,32,6,0,2,44,14,0,0,19,3,0,33,3,0,0,0.248,0.358,0.341,0.699,0.340,98.9,0.14,-0.52
이정훈,1994-12-07,2022,KIA,28,DH,6,10,8,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0.000,0.200,0.000,0.200,0.144,-26.1,-0.13,-0.22
이정훈,1994-12-07,2023,롯데,29,DH,48,146,127,15,41,5,0,1,49,15,0,1,13,3,0,25,0,0,3,0.323,0.390,0.386,0.776,0.369,124.3,0.64,0.66
문규현,1983-07-05,2014,롯데,31,SS,77,275,235,33,66,16,0,2,88,27,5,2,26,0,0,30,7,12,2,0.281,0.350,0.374,0.724,0.322,76.0,0.82,-0.20
문규현,1983-07-05,2015,롯데,32,SS,105,298,265,24,65,12,1,2,85,25,4,2,14,1,0,39,6,15,3,0.245,0.283,0.321,0.603,0.263,43.9,-0.86,-1.78
문규현,1983-07-05,2016,롯데,33,SS,120,368,316,38,86,10,0,4,108,40,2,3,29,1,0,39,10,19,2,0.272,0.333,0.342,0.675,0.301,62.9,0.27,-0.92
문규현,1983-07-05,2017,롯데,34,SS,110,337,304,38,82,15,2,6,119,42,2,1,10,2,1,42,10,18,3,0.270,0.295,0.391,0.686,0.286,57.9,0.06,-0.80
문규현,1983-07-05,2018,롯데,35,SS,122,349,316,42,87,19,1,6,126,41,3,1,18,0,0,45,9,9,6,0.275,0.309,0.399,0.708,0.302,68.4,0.48,-1.41
문규현,1983-07-05,2019,롯데,36,3B,40,72,64,7,16,2,0,0,18,10,0,0,3,0,0,10,1,2,3,0.250,0.271,0.281,0.553,0.250,43.7,-0.27,-0.50
문현빈,2004-04-20,2023,한화,19,CF,126,435,389,41,98,21,2,4,135,43,5,1,27,6,2,75,6,8,5,0.252,0.307,0.347,0.654,0.301,80.2,0.88,-0.30
김동헌,2004-07-15,2023,키움,19,C,99,235,204,22,50,5,2,2,65,17,0,0,17,8,0,53,7,3,3,0.245,0.323,0.319,0.642,0.305,83.5,0.80,-1.08
박헌도,1987-01-01,2014,넥센,27,LF,47,113,94,12,23,2,0,4,37,14,2,0,9,4,0,19,0,3,3,0.245,0.327,0.394,0.721,0.317,70.3,0.05,-0.62
박헌도,1987-01-01,2015,넥센,28,LF,108,267,218,31,54,13,0,8,91,42,0,2,37,7,0,52,6,3,2,0.248,0.371,0.417,0.789,0.357,102.5,0.80,-0.08
박헌도,1987-01-01,2016,롯데,29,LF,37,82,69,9,18,7,0,3,34,11,1,0,10,3,0,25,1,0,0,0.261,0.378,0.493,0.871,0.390,118.6,0.36,0.11
박헌도,1987-01-01,2017,롯데,30,LF,56,130,113,19,29,4,0,4,45,13,0,0,14,3,0,27,3,0,0,0.257,0.354,0.398,0.752,0.343,95.3,0.38,0.12
박헌도,1987-01-01,2018,롯데,31,DH,15,31,26,1,3,1,0,0,4,0,0,0,5,0,0,10,1,0,0,0.115,0.258,0.154,0.412,0.217,11.9,-0.26,-0.29
최정원,2000-06-24,2020,NC,20,2B,49,48,40,18,11,3,1,0,16,2,4,0,7,0,0,13,1,1,0,0.275,0.383,0.400,0.783,0.358,107.9,0.30,0.17
최정원,2000-06-24,2021,NC,21,2B,72,238,212,40,60,4,2,0,68,8,10,7,18,4,0,40,0,4,0,0.283,0.350,0.321,0.671,0.322,88.4,0.80,-0.60
최정원,2000-06-24,2023,NC,23,2B,28,30,28,6,3,1,1,0,6,2,2,1,0,2,0,11,0,0,0,0.107,0.167,0.214,0.381,0.182,-1.9,-0.19,0.12
최승준,1988-01-11,2014,LG,26,1B,20,40,38,4,10,3,0,2,19,11,0,0,2,0,0,11,1,0,0,0.263,0.300,0.500,0.800,0.344,102.6,0.13,-0.13
최승준,1988-01-11,2015,LG,27,1B,8,31,26,0,2,0,0,0,2,1,0,0,4,0,0,7,0,0,1,0.077,0.194,0.077,0.271,0.155,-28.8,-0.45,-0.51
최승준,1988-01-11,2016,SK,28,1B,76,231,199,31,53,5,0,19,115,42,0,0,28,3,1,66,5,0,1,0.266,0.364,0.578,0.942,0.401,124.5,0.80,0.52
최승준,1988-01-11,2017,SK,29,1B,31,98,90,11,21,4,0,6,43,16,0,0,7,1,0,34,3,0,0,0.233,0.296,0.478,0.774,0.332,86.7,-0.08,-0.02
최승준,1988-01-11,2018,SK,30,DH,27,79,72,5,18,3,0,4,33,11,0,0,6,1,0,25,3,0,0,0.250,0.317,0.458,0.775,0.334,87.4,0.03,0.60
최승준,1988-01-11,2019,SK,31,1B,10,24,22,2,5,0,0,0,5,0,0,0,2,0,0,10,1,0,0,0.227,0.292,0.227,0.519,0.257,48.0,-0.09,-0.19
최승준,1988-01-11,2020,한화,32,1B,2,4,3,1,1,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0.333,0.500,0.333,0.833,0.426,157.8,0.04,0.07
김민혁,1996-05-03,2018,두산,22,DH,22,58,53,7,12,2,0,2,20,10,0,0,5,0,0,19,3,0,0,0.226,0.293,0.377,0.671,0.296,69.8,-0.06,0.20
김민혁,1996-05-03,2022,두산,26,1B,38,97,88,11,25,2,0,5,42,16,0,0,7,2,0,25,6,0,0,0.284,0.351,0.477,0.828,0.377,142.7,0.79,0.11
김민혁,1996-05-03,2023,두산,27,1B,20,35,28,2,4,1,0,0,5,3,0,0,4,1,0,9,3,0,2,0.143,0.257,0.179,0.436,0.225,27.7,-0.19,-0.29
김회성,1985-12-04,2014,한화,29,3B,59,162,140,21,33,8,1,6,61,18,0,0,14,4,0,45,4,3,1,0.236,0.321,0.436,0.757,0.329,76.8,0.36,-0.62
김회성,1985-12-04,2015,한화,30,3B,83,268,225,36,47,10,2,16,109,35,2,4,28,10,0,58,4,3,2,0.209,0.321,0.484,0.805,0.345,93.5,0.79,-0.11
김회성,1985-12-04,2016,한화,31,1B,28,58,45,12,9,0,0,1,12,8,0,0,9,2,0,17,1,0,2,0.200,0.345,0.267,0.612,0.305,63.5,-0.18,0.01
김회성,1985-12-04,2017,한화,32,1B,54,103,85,10,20,4,0,3,33,13,0,0,13,2,0,24,3,1,2,0.235,0.343,0.388,0.731,0.328,85.1,0.18,0.60
김회성,1985-12-04,2018,한화,33,3B,58,102,85,15,22,5,0,4,39,17,1,0,11,3,0,26,3,3,0,0.259,0.364,0.459,0.823,0.351,98.8,0.34,0.25
김회성,1985-12-04,2019,한화,34,1B,58,117,104,7,24,4,0,3,37,18,2,1,11,0,0,24,1,1,1,0.231,0.302,0.356,0.658,0.303,81.9,0.17,0.16
김회성,1985-12-04,2020,한화,35,1B,15,25,18,1,3,1,0,0,4,1,0,0,3,1,0,6,2,2,1,0.167,0.304,0.222,0.527,0.245,35.9,-0.10,-0.22
안재석,2002-02-15,2021,두산,19,SS,96,224,200,28,51,8,2,2,69,14,1,0,16,4,0,53,4,0,4,0.255,0.317,0.345,0.662,0.314,83.8,0.79,-1.02
안재석,2002-02-15,2022,두산,20,SS,99,264,235,22,50,10,0,3,69,17,4,0,19,4,1,71,5,4,2,0.213,0.281,0.294,0.574,0.267,61.8,0.02,-0.88
안재석,2002-02-15,2023,두산,21,SS,27,68,64,8,12,2,1,1,19,5,2,0,3,0,0,12,0,0,1,0.188,0.221,0.297,0.518,0.239,38.7,-0.15,-0.96
김규민,1993-01-26,2017,넥센,24,CF,14,23,21,5,5,0,1,0,7,2,0,0,1,1,0,6,0,0,0,0.238,0.304,0.333,0.638,0.293,59.5,-0.00,0.02
김규민,1993-01-26,2018,넥센,25,LF,104,336,298,47,88,9,2,3,110,40,8,4,27,6,0,89,3,1,4,0.295,0.361,0.369,0.730,0.333,90.1,0.79,1.73
김규민,1993-01-26,2019,키움,26,LF,94,250,222,33,55,8,1,3,74,24,2,4,22,4,0,68,4,0,2,0.248,0.324,0.333,0.657,0.312,86.3,0.29,-0.62
김규민,1993-01-26,2020,키움,27,LF,54,111,101,13,21,2,1,1,28,6,1,0,5,1,0,24,3,3,1,0.208,0.250,0.277,0.527,0.240,31.9,-0.56,-1.13
문선재,1990-05-20,2015,LG,25,CF,103,245,212,27,48,13,1,5,78,27,9,6,23,3,0,54,4,6,1,0.226,0.310,0.368,0.678,0.302,73.7,-0.24,-0.81
문선재,1990-05-20,2016,LG,26,CF,52,127,111,28,32,3,2,7,60,16,5,0,10,0,0,29,1,5,1,0.288,0.344,0.541,0.885,0.367,112.2,0.79,0.01
문선재,1990-05-20,2017,LG,27,LF,35,107,92,17,24,6,1,2,38,14,0,3,10,1,0,24,0,2,2,0.261,0.333,0.413,0.746,0.326,88.2,0.05,0.31
문선재,1990-05-20,2018,LG,28,LF,2,6,6,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0.167,0.167,0.167,0.333,0.153,-30.0,-0.08,-0.13
문선재,1990-05-20,2019,KIA,29,LF,29,61,49,7,8,0,0,3,17,6,2,1,9,1,0,18,0,0,2,0.163,0.295,0.347,0.642,0.298,75.7,-0.03,-0.47
문선재,1990-05-20,2020,KIA,30,RF,15,6,6,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.167,0.167,0.167,0.333,0.157,-24.3,-0.20,-0.06
김웅빈,1996-02-09,2016,넥센,20,2B,10,15,14,4,6,0,0,1,9,4,0,0,0,0,0,3,0,0,1,0.429,0.400,0.643,1.043,0.441,150.7,0.10,0.25
김웅빈,1996-02-09,2017,넥센,21,1B,67,142,135,18,34,8,0,3,51,19,0,0,6,1,0,33,3,0,0,0.252,0.289,0.378,0.667,0.297,66.1,-0.15,0.05
김웅빈,1996-02-09,2019,키움,23,3B,4,11,11,1,3,1,0,0,4,3,0,0,0,0,0,2,2,0,0,0.273,0.273,0.364,0.636,0.292,70.9,0.02,0.11
김웅빈,1996-02-09,2020,키움,24,1B,73,235,207,25,57,13,0,8,94,31,1,0,17,3,1,65,6,5,3,0.275,0.335,0.454,0.789,0.344,104.1,0.74,0.14
김웅빈,1996-02-09,2021,키움,25,3B,97,278,231,23,55,13,1,5,85,34,1,1,34,9,2,73,2,2,2,0.238,0.355,0.368,0.723,0.341,101.6,0.78,0.26
김웅빈,1996-02-09,2022,키움,26,DH,45,135,115,17,26,5,1,1,36,11,0,2,13,4,1,38,2,3,0,0.226,0.326,0.313,0.639,0.297,81.5,-0.05,-0.84
김웅빈,1996-02-09,2023,키움,27,1B,29,74,64,2,12,3,0,0,15,9,0,0,6,2,0,20,1,0,2,0.188,0.270,0.234,0.505,0.250,44.8,-0.45,-1.24
김호령,1992-04-30,2015,KIA,23,CF,103,283,257,31,56,10,2,1,73,21,11,2,15,5,0,83,2,6,0,0.218,0.274,0.284,0.558,0.257,36.7,-0.64,-1.84
김호령,1992-04-30,2016,KIA,24,CF,124,514,453,72,121,18,3,8,169,41,19,10,36,10,0,104,7,13,2,0.267,0.333,0.373,0.706,0.320,73.2,0.78,-0.89
김호령,1992-04-30,2017,KIA,25,CF,98,105,90,31,24,6,1,1,35,11,3,2,9,2,0,23,0,3,1,0.267,0.343,0.389,0.732,0.323,83.1,0.38,-0.46
김호령,1992-04-30,2020,KIA,28,CF,88,159,138,36,32,5,2,4,53,16,3,3,14,3,0,55,2,3,1,0.232,0.314,0.384,0.698,0.314,78.8,0.30,-0.41
김호령,1992-04-30,2021,KIA,29,CF,62,154,130,16,27,2,0,4,41,15,4,1,16,6,0,44,2,2,0,0.208,0.322,0.315,0.638,0.308,77.9,0.36,-0.97
김호령,1992-04-30,2022,KIA,30,CF,54,88,77,21,21,1,1,1,27,8,2,1,7,0,0,22,4,4,0,0.273,0.333,0.351,0.684,0.307,87.1,0.28,-0.63
김호령,1992-04-30,2023,KIA,31,CF,65,83,76,12,15,6,0,0,21,6,1,0,3,1,0,29,1,3,0,0.197,0.238,0.276,0.514,0.235,34.6,-0.21,-0.56
김재현,1987-11-07,2014,SK,27,CF,60,28,25,12,5,1,0,0,6,6,8,1,0,2,0,10,0,0,1,0.200,0.250,0.240,0.490,0.234,24.5,-0.03,0.26
김재현,1987-11-07,2015,SK,28,CF,46,20,19,13,2,0,1,0,4,0,7,1,0,1,0,6,0,0,0,0.105,0.150,0.211,0.361,0.164,-20.3,-0.18,-0.03
김재현,1987-11-07,2016,SK,29,LF,100,193,168,27,54,5,5,1,72,18,13,7,11,5,0,41,1,8,1,0.321,0.378,0.429,0.807,0.356,100.7,0.78,-0.16
김재현,1987-11-07,2017,SK,30,LF,14,4,4,3,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0.000,0.000,0.000,0.000,0.000,-132.7,-0.16,-0.01
김재현,1987-11-07,2018,SK,31,LF,53,77,65,19,18,1,1,1,24,5,7,1,9,3,0,17,0,0,0,0.277,0.390,0.369,0.759,0.353,102.6,0.33,0.68
김재현,1987-11-07,2019,SK,32,CF,83,49,42,29,12,2,1,0,16,2,13,6,4,0,0,11,0,3,0,0.286,0.348,0.381,0.729,0.320,93.9,0.14,0.45
김재현,1987-11-07,2020,SK,33,LF,8,14,14,3,2,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0.143,0.143,0.143,0.286,0.135,-37.7,-0.19,-0.06
이성곤,1992-03-25,2014,두산,22,RF,4,8,8,1,2,1,0,0,3,0,0,0,0,0,0,4,0,0,0,0.250,0.250,0.375,0.625,0.276,46.7,-0.02,-0.12
이성곤,1992-03-25,2017,두산,25,LF,4,5,5,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.200,0.200,0.200,0.400,0.185,-8.7,-0.05,-0.00
이성곤,1992-03-25,2018,삼성,26,DH,9,19,16,1,3,0,0,0,3,0,0,0,3,0,0,7,1,0,0,0.188,0.316,0.188,0.503,0.260,43.4,-0.09,-0.27
이성곤,1992-03-25,2019,삼성,27,RF,13,28,28,1,5,3,0,0,8,0,0,0,0,0,0,6,0,0,0,0.179,0.179,0.286,0.464,0.209,13.6,-0.30,-0.12
이성곤,1992-03-25,2020,삼성,28,1B,62,154,139,16,39,7,0,5,61,18,2,0,11,0,0,38,3,2,2,0.281,0.329,0.439,0.768,0.340,95.2,0.28,-0.23
이성곤,1992-03-25,2021,"삼성,한화",29,1B,62,208,174,17,46,12,2,1,65,24,1,3,29,3,0,53,4,1,1,0.264,0.377,0.374,0.750,0.359,113.7,0.77,-0.88
이성곤,1992-03-25,2022,한화,30,1B,41,117,99,6,19,5,0,0,24,5,1,1,17,0,0,32,0,0,1,0.192,0.308,0.242,0.550,0.273,64.0,-0.31,-0.47
이성곤,1992-03-25,2023,한화,31,DH,8,16,14,2,2,0,0,0,2,0,0,0,1,0,0,3,0,1,0,0.143,0.200,0.143,0.343,0.165,-12.6,-0.21,-0.04
한상훈,1980-06-03,2014,한화,34,SS,77,203,175,23,50,8,1,1,63,21,3,1,24,0,0,40,4,4,0,0.286,0.372,0.360,0.732,0.340,83.1,0.76,0.02
한상훈,1980-06-03,2015,한화,35,3B,35,75,61,7,14,4,0,0,18,8,0,3,8,1,0,18,1,5,0,0.230,0.329,0.295,0.624,0.281,51.8,-0.33,-0.21
한나한,1980-03-04,2015,LG,35,DH,32,126,107,17,35,9,0,4,56,22,0,0,12,3,0,31,4,1,3,0.327,0.400,0.523,0.923,0.403,143.3,0.76,0.84
김재유,1992-08-07,2015,롯데,23,CF,18,10,9,3,1,0,0,0,1,1,1,0,0,1,0,3,0,0,0,0.111,0.200,0.111,0.311,0.170,-17.3,-0.27,-0.18
김재유,1992-08-07,2016,롯데,24,CF,21,30,27,8,4,0,0,0,4,1,2,3,1,1,0,7,1,1,0,0.148,0.207,0.148,0.355,0.177,-17.7,-0.35,-0.26
김재유,1992-08-07,2017,롯데,25,CF,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,-132.7,-0.03,-0.08
김재유,1992-08-07,2020,롯데,28,CF,68,133,116,20,30,1,0,1,34,9,10,2,12,3,0,35,2,2,0,0.259,0.344,0.293,0.637,0.306,74.3,0.28,0.16
김재유,1992-08-07,2021,롯데,29,CF,87,192,174,27,50,8,0,1,61,18,7,0,10,4,0,36,1,4,0,0.287,0.340,0.351,0.691,0.325,87.4,0.76,0.46
맥스웰,1983-11-06,2016,롯데,33,CF,23,99,80,14,23,3,1,4,40,16,2,2,15,3,0,25,0,0,1,0.288,0.414,0.500,0.914,0.411,134.0,0.75,0.71
